Run,Parameter,Epoch_Stop,Fitness,Solution_Found
6,0.5,283,3.859775922576052e-22,True
6,0.6,279,1.078355207167407e-22,True
6,0.7,498,3.3108738711158747e-26,True
6,0.8,394,1.4120614872263312e-18,True
6,0.9,999,5.019315112926533e-16,True
6,1.0,999,0.00023169435091248715,False
7,0.1,151,2.4145710041747154e-06,False
7,0.2,999,1.867823231170043,False
7,0.3,924,0.041434155050079025,False
7,0.4,922,1.656883570044929e-12,True
7,0.5,254,4.365493248426393e-19,True
7,0.6,312,1.4146033830829614e-20,True
7,0.7,485,1.6874227800743206e-29,True
7,0.8,397,6.716067523675054e-19,True
7,0.9,999,4.137961299898837e-15,True
7,1.0,999,0.00034631721299185306,False
8,0.1,301,0.0009487031891700462,False
8,0.2,912,5.728087145420969e-08,False
8,0.3,363,7.127222819374564e-08,False
8,0.4,228,3.623029190942007e-19,True
8,0.5,387,9.614951747325395e-18,True
8,0.6,764,1.718689693048617e-16,True
8,0.7,348,2.981639013450948e-19,True
8,0.8,549,9.522390744926807e-18,True
8,0.9,999,2.747197885026158e-14,True
8,1.0,999,0.0006225697093250132,False
9,0.1,999,3.5600020859781107,False
9,0.2,392,5.341240913530094e-24,True
9,0.3,999,0.1399861988108875,False
9,0.4,143,1.1526467315072325e-19,True
9,0.5,397,1.700380903945112e-16,True
9,0.6,529,3.1743035594946514e-24,True
9,0.7,327,1.360115793927133e-18,True
9,0.8,409,5.486092510767685e-18,True
9,0.9,999,9.455794634833512e-16,True
9,1.0,999,0.00021713936986978612,False
10,0.1,308,0.00012230572260546384,False
10,0.2,699,0.0,True
10,0.3,999,1.1604305011153118,False
10,0.4,325,2.0745776183528177e-22,True
10,0.5,227,1.6166185425383403e-18,True
10,0.6,298,3.89910969163712e-17,True
10,0.7,284,5.613544355229183e-20,True
10,0.8,493,8.160258472759928e-16,True
10,0.9,999,6.190606713276755e-15,True
10,1.0,999,0.00026532454427407405,False
11,0.1,999,0.659047406428632,False
11,0.2,667,0.031660578172699745,False
11,0.3,203,1.1855583749117625e-21,True
11,0.4,923,3.150021591041599e-10,False
11,0.5,247,1.4529626694204154e-24,True
11,0.6,393,5.645732817161115e-19,True
11,0.7,391,2.799485179797237e-21,True
11,0.8,472,3.60955747726242e-19,True
11,0.9,999,2.0162587541749723e-16,True
11,1.0,999,0.0006980560576040284,False
12,0.1,600,4.955959413152932e-06,False
12,0.2,999,5.637893705780087,False
12,0.3,499,0.004382701471930586,False
12,0.4,265,7.899254245809163e-12,True
12,0.5,240,2.9515532100151404e-22,True
12,0.6,745,0.0,True
12,0.7,296,1.340970038045181e-15,True
12,0.8,362,5.3190010382319545e-18,True
12,0.9,999,2.1602554737602508e-18,True
12,1.0,999,8.845156266874609e-05,False
13,0.1,999,0.7741816078420848,False
13,0.2,478,6.0320627882408825e-05,False
13,0.3,801,0.3825794269055914,False
13,0.4,567,3.5695955961250784e-29,True
13,0.5,207,4.6674687959095325e-20,True
13,0.6,305,2.0834670518057117e-18,True
13,0.7,217,2.37239841357066e-13,True
13,0.8,351,1.749049760330895e-18,True
13,0.9,999,5.991973588256593e-15,True
13,1.0,999,0.00011762524177399769,False
14,0.1,999,0.20635714875079075,False
14,0.2,234,1.5011288258098035e-06,False
14,0.3,999,0.4330339645367262,False
14,0.4,423,8.590695257856819e-28,True
14,0.5,173,1.173114600243372e-16,True
14,0.6,312,1.2261899834860271e-15,True
14,0.7,298,1.5930893337020007e-17,True
14,0.8,636,2.7745454022701906e-17,True
14,0.9,999,1.9475691415763985e-15,True
14,1.0,999,4.0501842862299755e-05,False
15,0.1,147,0.018719628226228854,False
15,0.2,116,0.005122118549231845,False
15,0.3,680,0.2717763330639559,False
15,0.4,260,4.651865099561359e-11,True
15,0.5,232,9.938250247415592e-17,True
15,0.6,578,1.8387169339724611e-25,True
15,0.7,291,2.782380710871385e-13,True
15,0.8,482,3.201176592741247e-17,True
15,0.9,999,1.6427120359020804e-15,True
15,1.0,999,3.316480429858435e-05,False
16,0.1,624,0.15062236829723485,False
16,0.2,444,0.0674184013646455,False
16,0.3,180,3.5317275538548246e-12,True
16,0.4,257,1.1776396624836749e-23,True
16,0.5,313,2.7390248691889954e-12,True
16,0.6,428,9.910719976230503e-23,True
16,0.7,294,1.507609092230753e-17,True
16,0.8,404,6.3777032600702e-17,True
16,0.9,999,4.264343756283919e-18,True
16,1.0,999,0.000641395178139344,False
17,0.1,436,4.8322660825444604e-26,True
17,0.2,999,1.4093943347646527,False
17,0.3,201,3.334108493144064e-05,False
17,0.4,162,8.638389744307338e-18,True
17,0.5,302,2.928738623485469e-16,True
17,0.6,322,7.447604776347866e-22,True
17,0.7,481,2.469666306474868e-16,True
17,0.8,700,4.662120100709113e-21,True
17,0.9,999,1.4065765495045592e-17,True
17,1.0,999,8.976011044243758e-05,False
18,0.1,999,1.5986896523527,False
18,0.2,270,4.0335141187986294e-06,False
18,0.3,999,3.4971058292548474,False
18,0.4,171,1.9643672794931021e-19,True
18,0.5,286,5.758488896337637e-20,True
18,0.6,237,2.345271937705855e-22,True
18,0.7,355,6.717245678430675e-19,True
18,0.8,465,3.210409275181813e-20,True
18,0.9,999,1.487194640214263e-16,True
18,1.0,999,0.0002239544012699186,False
19,0.1,958,0.2707146048032577,False
19,0.2,353,0.024074833013231912,False
19,0.3,546,0.002810708488913681,False
19,0.4,343,1.4386289748489363e-10,False
19,0.5,604,1.612461940036416e-14,True
19,0.6,368,2.8005941551229275e-18,True
19,0.7,399,7.199167663673995e-22,True
19,0.8,544,8.320162366981165e-21,True
19,0.9,999,5.1242251946360434e-14,True
19,1.0,999,8.208789338623833e-06,False
20,0.1,438,3.2006447389703293e-18,True
20,0.2,152,4.1853243306494026e-05,False
20,0.3,481,0.0006051075314879331,False
20,0.4,999,9.643377046128746,False
20,0.5,714,2.5127940799496577e-17,True
20,0.6,177,2.3682732696778713e-18,True
20,0.7,269,4.9702681676367594e-21,True
20,0.8,351,1.0640685260087082e-17,True
20,0.9,999,1.4090055328305327e-14,True
20,1.0,999,0.0008291840281261385,False
