Run,Parameter,Epoch_Stop,Fitness,Solution_Found
2,1.3,186,1.0477611546616244e-12,True
2,1.4,288,1.4203583086505323e-24,True
2,1.5,263,7.785137322715899e-24,True
2,1.6,612,0.0,True
2,1.7,215,4.143667795067122e-15,True
2,1.8,186,5.607461375940036e-16,True
2,1.9,238,6.883796443308387e-16,True
2,2.0,201,2.472789737330824e-19,True
2,2.1,302,2.1841555202604815e-23,True
2,2.2,250,5.246373189556135e-18,True
2,2.3,247,7.484963533803566e-21,True
2,2.4,421,5.795963216265737e-23,True
2,2.5,329,6.784280284442438e-19,True
2,2.6,327,2.5322517321439486e-20,True
2,2.7,361,4.466128836246171e-18,True
2,2.8,313,8.858443210043691e-16,True
2,2.9,474,9.269027017684948e-23,True
2,3.0,489,4.245608548626118e-23,True
2,3.1,573,4.629197704601365e-18,True
2,3.2,999,9.26925861738596e-26,True
2,3.3,999,5.621697735513211e-20,True
2,3.4,999,3.3218561729568205e-18,True
2,3.5,999,1.2561897548812397e-13,True
2,3.6,999,4.3357928021629136e-10,False
2,3.7,999,2.987954385962838e-09,False
2,3.8,999,1.656190032992353e-07,False
2,3.9,999,3.135663552346782e-07,False
2,4.0,999,2.0281194830302381e-07,False
3,0.1,999,2.8827124933653487e-22,True
3,0.2,999,3.8469829798926054e-13,True
3,0.3,999,0.0,True
3,0.4,999,0.13355466157184187,False
3,0.5,999,0.6053262169045202,False
3,0.6,999,0.020761618008829467,False
3,0.7,486,4.965670414591227e-11,True
3,0.8,565,0.0,True
3,0.9,305,1.2965156132270178e-23,True
3,1.0,367,4.460253199418309e-20,True
3,1.1,321,1.3784027098519166e-22,True
3,1.2,186,2.399474113709619e-16,True
3,1.3,371,8.61881750772536e-19,True
3,1.4,337,7.894307277418606e-16,True
3,1.5,170,2.6260493517982778e-14,True
3,1.6,270,2.000601168472333e-22,True
3,1.7,229,5.209930316343431e-19,True
3,1.8,231,1.1375747576890939e-20,True
