Run,Parameter,Epoch_Stop,Fitness,Solution_Found
15,0.1,45,1.2406265647020185e-17,True
15,0.2,48,3.976694925986143e-15,True
15,0.3,54,2.7176882625861603e-16,True
15,0.4,63,4.169632150474561e-17,True
15,0.5,66,2.5882505414976218e-17,True
15,0.6,98,1.7197018521132822e-18,True
15,0.7,116,2.59791440680443e-16,True
15,0.8,204,8.485886704048632e-17,True
15,0.9,813,1.1908342328147966e-22,True
15,1.0,999,2.4303476339764088e-05,False
16,0.1,57,0.03050252015954694,False
16,0.2,48,1.0704622834026103e-18,True
16,0.3,55,1.1793440708735033e-17,True
16,0.4,57,1.5845128808244698e-16,True
16,0.5,71,3.582842378475181e-17,True
16,0.6,87,1.8604785556870987e-17,True
16,0.7,106,5.968279850601309e-14,True
16,0.8,187,5.0570995718386606e-17,True
16,0.9,999,7.252787162601983e-27,True
16,1.0,999,7.050716439730266e-06,False
17,0.1,45,9.061349453157914e-11,True
17,0.2,52,5.8386390592703154e-21,True
17,0.3,53,1.9933673131973865e-19,True
17,0.4,56,1.2158579019619733e-14,True
17,0.5,65,2.229300978859528e-16,True
17,0.6,86,8.323552995872301e-18,True
17,0.7,112,2.982333289880594e-15,True
17,0.8,220,6.285998975565783e-19,True
17,0.9,845,7.851832356808714e-24,True
17,1.0,999,0.00019390914079255332,False
18,0.1,46,2.6506562073137837e-19,True
18,0.2,54,3.6299874619800836e-21,True
18,0.3,55,1.1050481710943816e-17,True
18,0.4,61,5.873317820809248e-19,True
18,0.5,72,3.1407515480966034e-17,True
18,0.6,81,1.0810643297236e-16,True
18,0.7,114,1.9136193278512043e-15,True
18,0.8,222,5.256738566053026e-20,True
18,0.9,849,1.2577872480894467e-22,True
18,1.0,999,3.107125424165586e-05,False
19,0.1,47,1.432611468800337e-14,True
19,0.2,55,3.432570456888189e-24,True
19,0.3,55,2.121040649936123e-21,True
19,0.4,60,5.284116707127097e-16,True
19,0.5,67,2.6177042870581712e-17,True
19,0.6,82,2.295325571865299e-16,True
19,0.7,112,2.6909727593182545e-16,True
19,0.8,211,3.358403400673272e-18,True
19,0.9,766,1.240769025563369e-23,True
19,1.0,999,4.035273561646434e-05,False
20,0.1,47,4.7649434110636295e-14,True
20,0.2,47,1.5712385699190275e-17,True
20,0.3,51,2.5073204519516385e-16,True
20,0.4,58,8.475003947967804e-18,True
20,0.5,73,1.6445312001403775e-17,True
20,0.6,81,8.905168078962629e-14,True
20,0.7,119,2.0640053931388533e-16,True
20,0.8,202,9.18680608016381e-19,True
20,0.9,792,9.917075255387117e-23,True
20,1.0,999,2.0930956130786074e-05,False
