Run,Parameter,Epoch_Stop,Fitness,Solution_Found
11,1.1,306,1.601880675664417e-28,True
11,1.2,329,7.212167182828767e-17,True
11,1.3,211,3.695772735422139e-19,True
11,1.4,999,2.7653617751069286e-23,True
11,1.5,276,2.360898795470474e-22,True
11,1.6,516,2.5036185655028686e-18,True
11,1.7,330,1.0261170883759816e-17,True
11,1.8,338,2.1592617860023995e-17,True
11,1.9,334,2.6565404463169405e-15,True
11,2.0,657,1.712881417647493e-19,True
11,2.1,525,9.310234020715275e-21,True
11,2.2,586,1.0689250552851786e-20,True
11,2.3,587,3.987464528303831e-19,True
11,2.4,999,1.5068524686288542e-17,True
11,2.5,567,4.652381149181162e-23,True
11,2.6,567,6.136542202440847e-23,True
11,2.7,999,3.350535609371825e-20,True
11,2.8,744,4.584698111177983e-24,True
11,2.9,892,5.323929386849517e-23,True
11,3.0,999,1.5328466920248248e-21,True
11,3.1,990,5.863671737064604e-20,True
11,3.2,999,3.276738221718707e-19,True
11,3.3,999,5.985842260817458e-14,True
11,3.4,999,1.4323629689969046e-14,True
11,3.5,999,2.1824895854352562e-13,True
11,3.6,999,3.6587380349746326e-09,False
11,3.7,999,2.9361991272699398e-08,False
11,3.8,999,1.782942893389486e-08,False
11,3.9,999,6.044435765369823e-07,False
11,4.0,999,9.14880967847798e-06,False
12,0.1,70,4.089912975661502e-12,True
12,0.2,289,3.937267459438392e-12,True
12,0.3,199,4.1499228839815536e-13,True
12,0.4,106,2.922613449978982e-16,True
12,0.5,383,3.432372773762933e-14,True
12,0.6,152,4.2600529193902364e-13,True
12,0.7,139,2.0753732067711097e-14,True
12,0.8,391,0.0,True
12,0.9,186,5.17799498102141e-16,True
12,1.0,363,1.1536044240923138e-20,True
12,1.1,277,8.766143685067327e-19,True
12,1.2,349,3.2357270097624e-20,True
12,1.3,474,2.8393980060949195e-18,True
12,1.4,382,2.464790474944328e-25,True
12,1.5,372,3.2471329471993574e-19,True
12,1.6,590,3.865418435582958e-29,True
12,1.7,520,3.263037790001266e-21,True
12,1.8,395,1.6031514108977377e-22,True
12,1.9,511,3.755085969010687e-20,True
12,2.0,317,4.3802448536306943e-20,True
12,2.1,999,7.398652474358005e-28,True
12,2.2,625,3.885756255795687e-28,True
12,2.3,942,1.4756136270224789e-27,True
12,2.4,658,3.8166724183729516e-20,True
12,2.5,532,1.1449264247537485e-20,True
12,2.6,599,2.919591913595839e-19,True
12,2.7,871,3.9053545189097716e-28,True
12,2.8,999,4.531683403822827e-17,True
12,2.9,870,2.19535951941249e-24,True
12,3.0,999,9.411369444271196e-27,True
12,3.1,999,1.0624440503420414e-22,True
12,3.2,999,8.576034616553467e-16,True
12,3.3,999,1.7048300388991021e-18,True
12,3.4,999,6.860478585355011e-14,True
12,3.5,999,2.3833637873833614e-09,False
12,3.6,999,4.3651388997766896e-11,True
12,3.7,999,4.6464327656106846e-09,False
12,3.8,999,6.824053614782217e-08,False
12,3.9,999,4.4664980725162197e-07,False
12,4.0,999,5.158377763558664e-06,False
13,0.1,127,8.601707272597157e-18,True
13,0.2,251,3.4979662081531345e-11,True
13,0.3,192,8.099486084789375e-14,True
13,0.4,337,2.5280311150814724e-09,False
13,0.5,302,4.930380657631324e-32,True
13,0.6,298,1.5059251578813795e-10,False
13,0.7,117,3.948415358879342e-11,True
13,0.8,999,1.8197290443791242e-17,True
13,0.9,217,1.4742064498162153e-16,True
13,1.0,222,6.89851343290636e-22,True
13,1.1,297,1.6632570537443728e-16,True
13,1.2,283,1.2643416996758384e-19,True
13,1.3,230,3.587660839217089e-15,True
13,1.4,366,3.271719993983124e-19,True
13,1.5,999,1.162085687720615e-16,True
13,1.6,354,5.599578482189423e-19,True
13,1.7,447,1.951296369107668e-19,True
13,1.8,378,4.830055819564073e-20,True
13,1.9,488,4.281924811801642e-21,True
13,2.0,477,9.492793882365262e-17,True
13,2.1,651,3.4739399251316923e-25,True
13,2.2,464,5.483509458966159e-21,True
13,2.3,414,9.69135449630454e-19,True
13,2.4,583,4.0556504897933873e-19,True
13,2.5,619,3.2220004862974622e-21,True
13,2.6,856,4.802357425005034e-19,True
13,2.7,750,1.1357024041587637e-21,True
13,2.8,793,1.0594457529607948e-20,True
13,2.9,769,1.8282931470984432e-20,True
13,3.0,999,6.156207246087379e-12,True
13,3.1,999,4.9975681295283835e-21,True
13,3.2,999,9.959653205995955e-17,True
13,3.3,999,1.5381246349934321e-15,True
13,3.4,999,2.647505623860675e-12,True
13,3.5,999,1.798729160385203e-12,True
13,3.6,999,4.919208768933913e-09,False
13,3.7,999,4.9249991113412503e-11,True
13,3.8,999,3.317024158053162e-07,False
13,3.9,999,3.846546197189473e-06,False
13,4.0,999,1.6081212855411729e-06,False
14,0.1,90,5.1895591504799775e-12,True
14,0.2,152,2.404391305847122e-18,True
14,0.3,194,1.6535662504351416e-20,True
14,0.4,330,2.5132822173132723e-13,True
14,0.5,609,7.888609052210118e-31,True
14,0.6,246,2.042681010589056e-11,True
14,0.7,288,1.2438799246741255e-20,True
14,0.8,460,4.865800283524089e-23,True
14,0.9,261,8.660615953838063e-18,True
14,1.0,203,2.3406544342187874e-18,True
14,1.1,319,1.0087060916397496e-18,True
14,1.2,218,3.501872154041368e-18,True
14,1.3,420,0.0,True
14,1.4,306,1.6148194874805808e-19,True
14,1.5,918,4.690252366919227e-19,True
14,1.6,321,2.6921697242407077e-20,True
14,1.7,339,2.395784215513101e-19,True
14,1.8,467,2.08669209327476e-22,True
14,1.9,369,6.989975164036516e-17,True
14,2.0,407,1.201177187374873e-14,True
14,2.1,516,1.2929877899851916e-21,True
14,2.2,409,2.1778255107547625e-19,True
14,2.3,621,2.1573885291529626e-22,True
14,2.4,999,6.184669496932733e-28,True
14,2.5,628,3.899784187168731e-24,True
14,2.6,924,1.779867417404908e-29,True
14,2.7,692,8.097355036796571e-22,True
14,2.8,620,7.846598637058528e-18,True
14,2.9,905,7.354748667196963e-26,True
14,3.0,984,3.0407389509033593e-23,True
14,3.1,999,1.0172970513822809e-19,True
14,3.2,999,3.923429255393986e-17,True
14,3.3,999,5.107373184320013e-13,True
14,3.4,999,4.0141917453880736e-12,True
14,3.5,999,5.619003474095477e-13,True
14,3.6,999,2.0625624830015207e-10,False
14,3.7,999,4.886991056489417e-08,False
14,3.8,999,7.085364812991842e-09,False
14,3.9,999,3.033011793986374e-08,False
14,4.0,999,9.847267630403622e-06,False
15,0.1,261,8.538507209748483e-13,True
15,0.2,78,1.031744124098016e-10,False
15,0.3,387,3.0814879110195774e-31,True
15,0.4,186,2.911548249598173e-11,True
15,0.5,127,3.9803835436952064e-12,True
15,0.6,201,7.030136334499292e-18,True
15,0.7,553,6.384978491499014e-14,True
15,0.8,180,7.408005719982774e-16,True
15,0.9,331,3.886726628015357e-10,False
15,1.0,210,2.0385867367914968e-14,True
15,1.1,574,1.8719070156863617e-20,True
15,1.2,286,5.52427649568088e-16,True
15,1.3,354,2.7085367850035588e-25,True
15,1.4,442,4.921834427159339e-19,True
15,1.5,370,1.1162082843462532e-20,True
15,1.6,364,1.723140442628734e-14,True
15,1.7,540,1.729465891650495e-22,True
15,1.8,514,8.493056983984297e-18,True
15,1.9,433,4.093203450247498e-21,True
15,2.0,801,0.0,True
15,2.1,640,1.2499814064466719e-20,True
15,2.2,662,1.0223637331664313e-27,True
15,2.3,461,7.831351509211336e-22,True
15,2.4,485,8.317911539086329e-17,True
15,2.5,704,2.9568577980597793e-24,True
15,2.6,768,1.774492348955059e-19,True
15,2.7,999,4.930380657631324e-32,True
15,2.8,780,1.1831038465508405e-20,True
15,2.9,819,5.540659334666397e-23,True
15,3.0,855,1.0395758633236463e-21,True
15,3.1,999,1.6124431726651262e-17,True
15,3.2,999,3.4953957695557024e-19,True
15,3.3,999,2.2084622497741974e-14,True
15,3.4,999,2.2424558599360275e-14,True
15,3.5,999,2.132121782254087e-11,True
15,3.6,999,2.992275274515874e-08,False
15,3.7,999,4.304392816113101e-08,False
15,3.8,999,1.3834266006533223e-07,False
15,3.9,999,4.6988210778300626e-06,False
15,4.0,999,1.3374798513647338e-06,False
16,0.1,108,2.013243815914509e-12,True
16,0.2,198,4.344754566990817e-18,True
16,0.3,150,5.735410211355058e-11,True
16,0.4,244,0.0,True
16,0.5,131,3.70634033892577e-15,True
16,0.6,109,3.333986937661105e-13,True
16,0.7,666,0.0,True
16,0.8,421,1.6758256003211984e-24,True
16,0.9,288,1.9697592415592988e-15,True
16,1.0,203,4.4806726864289e-18,True
16,1.1,213,3.006455963930474e-16,True
16,1.2,319,1.9066748874811922e-19,True
16,1.3,280,1.5247867274488718e-17,True
16,1.4,521,2.125752350507133e-14,True
16,1.5,388,4.1371661888187305e-22,True
16,1.6,483,5.509958691157026e-18,True
16,1.7,353,1.9333440644331808e-19,True
16,1.8,312,9.947177256978194e-19,True
16,1.9,736,0.0,True
16,2.0,451,1.1303898968627568e-23,True
16,2.1,486,2.054600291998702e-20,True
16,2.2,533,3.432121983665443e-20,True
16,2.3,542,1.7289654875960294e-22,True
16,2.4,803,5.69952004022181e-29,True
16,2.5,632,6.042535793081245e-24,True
16,2.6,532,5.506726867521266e-22,True
16,2.7,773,1.208072067314355e-23,True
16,2.8,999,2.9844637204300283e-23,True
16,2.9,999,5.294209186387964e-09,False
16,3.0,926,1.0926975656782826e-23,True
16,3.1,999,5.663621944217038e-19,True
16,3.2,999,1.4505090321252175e-19,True
16,3.3,999,1.942436895460832e-15,True
16,3.4,999,1.3174391065722229e-14,True
16,3.5,999,2.9911070173277626e-12,True
16,3.6,999,1.0230970040341164e-08,False
16,3.7,999,6.449618819625848e-08,False
16,3.8,999,6.780094653953028e-08,False
16,3.9,999,9.127755644592723e-07,False
16,4.0,999,6.546278646214282e-07,False
17,0.1,167,5.573525340888019e-10,False
17,0.2,80,7.0837454075879904e-12,True
17,0.3,95,7.009531841527079e-13,True
17,0.4,103,1.1190137380320793e-16,True
17,0.5,173,3.733998935408521e-13,True
17,0.6,227,7.105897599077755e-20,True
17,0.7,325,3.878900341989359e-16,True
17,0.8,311,5.115665965515141e-14,True
17,0.9,463,2.6120714339564504e-19,True
17,1.0,283,1.8105263059961354e-20,True
17,1.1,213,9.962404702581187e-16,True
