Run,Parameter,Epoch_Stop,Fitness,Solution_Found
4,0.2,65,1.630337717064804e-16,True
4,0.3,67,1.4350047921039044e-16,True
4,0.4,68,4.853491773126184e-16,True
4,0.5,63,4.030975728768322e-14,True
4,0.6,66,1.9786312486245517e-14,True
4,0.7,68,8.813958233759204e-17,True
4,0.8,69,2.4942030636142558e-17,True
4,0.9,67,7.184940386799638e-15,True
4,1.0,67,1.9113721083048978e-17,True
4,1.1,70,4.7094531288814476e-15,True
4,1.2,64,1.5506490285994708e-15,True
4,1.3,65,2.911569092207477e-15,True
4,1.4,75,1.4370679495273476e-15,True
4,1.5,75,5.56884487244279e-18,True
4,1.6,77,1.1246192949353148e-18,True
4,1.7,78,3.3988745726892544e-16,True
4,1.8,80,7.835179488161629e-18,True
4,1.9,89,2.303788620362904e-18,True
4,2.0,78,1.0830422779361489e-15,True
4,2.1,94,2.3150555992649996e-17,True
4,2.2,85,3.2340619953939895e-15,True
4,2.3,105,4.036108631541563e-19,True
4,2.4,95,1.0731467568895375e-18,True
4,2.5,92,4.2178793982036974e-16,True
4,2.6,116,5.843320383941271e-18,True
4,2.7,120,1.5675346365336336e-17,True
4,2.8,143,5.752023532578472e-20,True
4,2.9,210,9.150786500563737e-29,True
4,3.0,247,7.888609052210118e-31,True
4,3.1,244,5.302723004895641e-25,True
4,3.2,281,3.5281803986009753e-26,True
4,3.3,342,2.9187853493177437e-29,True
4,3.4,628,0.0,True
4,3.5,999,0.0,True
4,3.6,999,3.486765201076872e-28,True
4,3.7,999,3.794420954113067e-28,True
4,3.8,999,2.154440230295551e-19,True
4,3.9,999,4.36264427196293e-13,True
4,4.0,999,1.9380622004040305e-11,True
5,0.1,72,1.010366539121667e-17,True
5,0.2,66,1.8325337051356753e-17,True
5,0.3,64,1.3061527334390111e-15,True
5,0.4,65,1.9532318496714343e-14,True
5,0.5,67,2.106936105433812e-17,True
5,0.6,63,1.5897011944375023e-15,True
5,0.7,67,3.384163658604346e-16,True
5,0.8,64,1.4623931645343432e-16,True
